shop_id,product_id,transaction_type,quantity,unit_price,total_amount,transaction_time,payment_method
5,33,SALE,10,235.48,2354.8,2023-11-21,UPI
21,40,SALE,10,260.35,2603.5,2023-10-18,CARD
11,21,SALE,2,140.07,280.14,2023-02-02,UPI
4,112,SALE,10,412.88,4128.8,2023-04-13,CARD
26,21,SALE,8,130.02,1040.16,2023-06-07,UPI
48,169,SALE,4,212.72,850.88,2023-03-09,CASH
6,15,SALE,5,153.38,766.9,2023-08-24,UPI
8,154,SALE,1,423.6,423.6,2023-01-21,CASH
48,116,SALE,1,434.32,434.32,2023-01-03,UPI
39,142,SALE,8,394.22,3153.76,2023-07-20,CASH
20,180,SALE,10,61.39,613.9,2023-11-19,CARD
50,159,SALE,1,44.97,44.97,2023-10-26,UPI
41,50,SALE,5,49.54,247.7,2023-07-03,CASH
18,127,SALE,1,291.87,291.87,2023-02-26,CARD
20,32,SALE,1,321.8,321.8,2023-10-26,CASH
12,35,SALE,1,441.08,441.08,2023-12-19,CASH
35,182,SALE,9,314.65,2831.85,2023-11-19,CASH
18,128,SALE,7,178.95,1252.65,2023-01-04,CASH
41,119,SALE,3,287.27,861.81,2023-07-27,CARD
17,142,SALE,3,434.85,1304.55,2023-05-26,CASH
15,49,SALE,7,54.14,378.98,2023-06-03,UPI
2,62,SALE,6,300.32,1801.92,2023-09-03,CARD
40,87,SALE,2,72.08,144.16,2023-06-08,UPI
13,105,SALE,10,237.22,2372.2,2023-06-16,UPI
10,101,SALE,5,229.29,1146.45,2023-04-26,UPI
26,83,SALE,2,88.69,177.38,2023-06-18,CASH
4,70,SALE,9,395.31,3557.79,2023-05-19,CARD
10,118,SALE,2,323.81,647.62,2023-05-10,UPI
35,103,SALE,6,119.64,717.84,2023-06-28,CARD
17,56,SALE,5,134.79,673.95,2023-04-17,CASH
19,148,SALE,4,39.04,156.16,2023-08-21,CASH
8,84,SALE,7,40.49,283.43,2023-10-21,CASH
39,73,SALE,6,333.17,1999.02,2023-06-02,CASH
20,37,SALE,10,386.64,3866.4,2023-03-26,UPI
22,159,SALE,10,52.23,522.3,2023-09-25,CARD
5,105,SALE,1,270.26,270.26,2023-07-24,CARD
12,76,SALE,9,227.38,2046.42,2023-10-05,UPI
15,125,SALE,3,106.44,319.32,2023-12-29,UPI
27,9,SALE,6,514.51,3087.06,2023-02-13,CASH
23,177,SALE,7,357.88,2505.16,2023-06-05,CASH
17,164,SALE,5,331.28,1656.4,2023-04-23,CASH
13,68,SALE,3,70.69,212.07,2023-12-12,CASH
29,48,SALE,5,166.84,834.2,2023-02-14,CASH
24,83,SALE,6,85.51,513.06,2023-04-09,CARD
45,141,SALE,2,371.53,743.06,2023-12-05,CASH
45,75,SALE,6,357.3,2143.8,2023-10-10,CARD
44,55,SALE,2,204.49,408.98,2023-05-23,CARD
13,42,SALE,5,449.65,2248.25,2023-01-15,CASH
43,192,SALE,5,258.71,1293.55,2023-03-27,CARD
9,62,SALE,10,344.47,3444.7,2023-01-26,CARD
47,81,SALE,5,201.91,1009.55,2023-10-09,CASH
33,81,SALE,10,197.43,1974.3,2023-12-27,CARD
14,132,SALE,7,186.32,1304.24,2023-06-04,CASH
30,166,SALE,7,355.41,2487.87,2023-08-18,CASH
28,70,SALE,3,402.15,1206.45,2023-01-13,CARD
24,145,SALE,1,375.46,375.46,2023-10-11,CARD
12,35,SALE,9,489.64,4406.76,2023-04-23,CASH
8,36,SALE,4,379.45,1517.8,2023-10-13,CASH
14,18,SALE,7,11.6,81.2,2023-12-02,CARD
32,17,SALE,2,20.73,41.46,2023-08-08,CASH
23,76,SALE,3,205.66,616.98,2023-08-07,CARD
42,154,SALE,6,471.96,2831.76,2023-11-19,CASH
10,20,SALE,2,441.53,883.06,2023-09-30,CARD
28,22,SALE,9,20.41,183.69,2023-02-17,CARD
15,141,SALE,10,373.14,3731.4,2023-03-26,CARD
50,63,SALE,10,474.9,4749.0,2023-02-02,CARD
4,3,SALE,1,255.5,255.5,2023-10-27,UPI
27,186,SALE,1,216.03,216.03,2023-10-26,CARD
47,58,SALE,9,128.51,1156.59,2023-10-25,CARD
4,197,SALE,6,434.32,2605.92,2023-03-26,UPI
38,60,SALE,10,113.0,1130.0,2023-02-01,CASH
9,106,SALE,10,478.84,4788.4,2023-06-07,UPI
6,172,SALE,8,423.86,3390.88,2023-04-08,UPI
37,195,SALE,1,179.64,179.64,2023-09-24,UPI
6,192,SALE,3,229.98,689.94,2023-09-14,CASH
42,97,SALE,6,401.24,2407.44,2023-06-27,UPI
46,159,SALE,5,51.76,258.8,2023-07-05,CARD
27,102,SALE,7,427.75,2994.25,2023-08-20,CASH
44,165,SALE,3,369.55,1108.65,2023-01-20,CARD
11,73,SALE,2,318.27,636.54,2023-07-02,CASH
14,65,SALE,7,154.37,1080.59,2023-01-11,UPI
46,139,SALE,2,112.29,224.58,2023-02-22,CARD
37,92,SALE,4,164.35,657.4,2023-08-31,CARD
33,25,SALE,4,130.81,523.24,2023-03-24,UPI
43,65,SALE,6,129.86,779.16,2023-02-17,UPI
27,69,SALE,8,201.34,1610.72,2023-07-20,UPI
40,193,SALE,10,67.68,676.8,2023-08-25,UPI
49,34,SALE,2,102.74,205.48,2023-04-29,CASH
20,43,SALE,4,305.57,1222.28,2023-05-16,CASH
31,94,SALE,9,193.89,1745.01,2023-10-10,UPI
20,23,SALE,2,77.73,155.46,2023-07-25,CASH
44,147,SALE,9,267.94,2411.46,2023-02-23,CARD
39,43,SALE,4,309.32,1237.28,2023-02-01,UPI
38,4,SALE,5,384.74,1923.7,2023-10-05,CASH
32,89,SALE,8,197.72,1581.76,2023-04-29,UPI
40,53,SALE,1,299.75,299.75,2023-11-12,CASH
15,98,SALE,10,205.29,2052.9,2023-05-31,CARD
24,70,SALE,9,351.51,3163.59,2023-03-19,CASH
44,143,SALE,3,319.27,957.81,2023-09-03,CARD
38,25,SALE,2,129.31,258.62,2023-04-07,CARD
17,15,SALE,7,150.81,1055.67,2023-10-16,CASH
39,114,SALE,1,222.95,222.95,2023-05-15,UPI
44,53,SALE,2,295.88,591.76,2023-09-06,CASH
36,79,SALE,2,341.65,683.3,2023-12-22,CARD
8,193,SALE,7,67.01,469.07,2023-02-19,UPI
37,71,SALE,7,408.75,2861.25,2023-06-26,UPI
35,160,SALE,10,362.0,3620.0,2023-11-27,CASH
34,87,SALE,3,66.98,200.94,2023-11-09,CASH
46,93,SALE,10,178.75,1787.5,2023-11-26,CARD
46,168,SALE,1,326.67,326.67,2023-03-26,CASH
6,31,SALE,7,106.44,745.08,2023-11-27,CARD
31,123,SALE,4,97.27,389.08,2023-03-16,CASH
2,169,SALE,2,203.29,406.58,2023-02-13,UPI
5,144,SALE,6,19.87,119.22,2023-12-20,CASH
16,8,SALE,7,218.44,1529.08,2023-06-30,UPI
40,198,SALE,2,249.92,499.84,2023-06-08,CASH
40,23,SALE,4,86.65,346.6,2023-07-20,CARD
42,131,SALE,5,354.51,1772.55,2023-07-27,CASH
37,19,SALE,8,92.61,740.88,2023-05-16,UPI
9,22,SALE,4,24.7,98.8,2023-09-04,UPI
39,90,SALE,2,241.54,483.08,2023-09-07,CASH
49,84,SALE,2,39.71,79.42,2023-12-19,CARD
43,84,SALE,2,40.2,80.4,2023-11-05,CASH
2,163,SALE,7,123.27,862.89,2023-11-06,CARD
47,151,SALE,3,327.26,981.78,2023-03-23,CASH
22,57,SALE,4,133.66,534.64,2023-06-24,CASH
9,30,SALE,1,121.22,121.22,2023-05-10,CASH
14,179,SALE,10,88.41,884.1,2023-05-02,CARD
33,149,SALE,8,30.8,246.4,2023-04-02,CARD
9,57,SALE,1,131.25,131.25,2023-11-19,UPI
12,1,SALE,2,106.9,213.8,2023-06-25,UPI
29,36,SALE,8,395.97,3167.76,2023-01-13,CASH
49,5,SALE,9,68.33,614.97,2023-07-27,UPI
20,138,SALE,4,201.79,807.16,2023-04-11,UPI
25,58,SALE,4,145.22,580.88,2023-06-29,CASH
25,4,SALE,6,392.37,2354.22,2023-09-05,CASH
6,151,SALE,9,303.83,2734.47,2023-03-16,CASH
24,111,SALE,6,371.61,2229.66,2023-10-04,UPI
7,62,SALE,3,348.07,1044.21,2023-04-24,UPI
49,85,SALE,4,379.11,1516.44,2023-10-07,UPI
20,126,SALE,5,173.45,867.25,2023-09-02,CARD
16,156,SALE,5,109.65,548.25,2023-06-15,CARD
31,155,SALE,3,495.3,1485.9,2023-11-16,UPI
11,36,SALE,9,337.91,3041.19,2023-02-25,CASH
11,25,SALE,1,121.74,121.74,2023-02-14,UPI
15,4,SALE,2,344.93,689.86,2023-02-19,UPI
42,172,SALE,7,450.56,3153.92,2023-07-28,CASH
24,28,SALE,10,487.02,4870.2,2023-08-03,UPI
8,79,SALE,2,351.0,702.0,2023-11-24,CASH
4,178,SALE,3,19.59,58.77,2023-10-09,UPI
46,130,SALE,5,93.16,465.8,2023-10-24,UPI
45,181,SALE,5,250.43,1252.15,2023-05-08,CASH
4,49,SALE,5,60.65,303.25,2023-06-23,CASH
1,58,SALE,1,123.34,123.34,2023-12-22,CARD
2,194,SALE,10,111.34,1113.4,2023-06-19,CARD
2,193,SALE,8,64.11,512.88,2023-11-09,UPI
47,41,SALE,8,104.66,837.28,2023-08-23,CASH
31,9,SALE,8,541.8,4334.4,2023-09-12,UPI
13,56,SALE,6,129.56,777.36,2023-07-15,UPI
41,20,SALE,5,417.28,2086.4,2023-02-18,CASH
2,144,SALE,1,19.96,19.96,2023-03-13,CARD
49,109,SALE,4,115.12,460.48,2023-06-15,CASH
6,44,SALE,4,184.32,737.28,2023-03-01,CASH
1,63,SALE,3,456.57,1369.71,2023-10-24,UPI
24,142,SALE,1,410.69,410.69,2023-06-29,CASH
4,166,SALE,1,347.19,347.19,2023-08-27,UPI
29,50,SALE,7,52.37,366.59,2023-02-20,CARD
10,137,SALE,4,417.2,1668.8,2023-03-30,UPI
21,26,SALE,7,34.98,244.86,2023-09-03,UPI
36,54,SALE,4,390.65,1562.6,2023-06-02,UPI
1,41,SALE,10,107.28,1072.8,2023-04-25,CARD
28,34,SALE,8,112.45,899.6,2023-07-09,CARD
46,130,SALE,6,93.64,561.84,2023-09-07,CASH
37,119,SALE,7,280.88,1966.16,2023-09-23,UPI
17,20,SALE,8,411.94,3295.52,2023-02-26,CASH
30,7,SALE,10,239.69,2396.9,2023-05-18,UPI
32,183,SALE,3,389.62,1168.86,2023-07-25,UPI
12,98,SALE,8,201.39,1611.12,2023-03-14,UPI
28,32,SALE,8,298.88,2391.04,2023-11-17,UPI
48,23,SALE,2,78.51,157.02,2023-04-05,CASH
5,10,SALE,8,430.16,3441.28,2023-03-26,CASH
17,25,SALE,3,126.79,380.37,2023-05-25,CARD
43,193,SALE,7,57.65,403.55,2023-11-25,CASH
25,106,SALE,2,457.87,915.74,2023-05-03,CASH
14,145,SALE,4,384.09,1536.36,2023-09-06,UPI
40,82,SALE,4,275.26,1101.04,2023-06-21,UPI
50,65,SALE,9,143.45,1291.05,2023-10-28,UPI
43,173,SALE,10,218.97,2189.7,2023-05-14,UPI
26,33,SALE,10,227.27,2272.7,2023-01-02,CARD
27,131,SALE,2,331.65,663.3,2023-11-20,CASH
34,35,SALE,9,496.44,4467.96,2023-06-15,CASH
14,147,SALE,2,266.87,533.74,2023-03-16,UPI
30,64,SALE,1,122.82,122.82,2023-06-03,CARD
15,23,SALE,10,88.79,887.9,2023-10-25,UPI
33,166,SALE,10,325.4,3254.0,2023-11-09,UPI
21,124,SALE,10,369.69,3696.9,2023-07-22,CARD
37,161,SALE,3,202.2,606.6,2023-09-30,UPI
8,53,SALE,9,268.84,2419.56,2023-11-19,UPI
28,105,SALE,4,245.51,982.04,2023-03-20,UPI
15,193,SALE,2,55.74,111.48,2023-06-18,CARD
40,89,SALE,4,188.24,752.96,2023-10-28,CASH
15,197,SALE,8,372.2,2977.6,2023-07-07,CASH
1,142,SALE,7,392.68,2748.76,2023-01-11,CASH
17,176,SALE,8,220.33,1762.64,2023-07-05,CASH
6,66,SALE,6,172.16,1032.96,2023-03-16,CARD
49,98,SALE,1,205.42,205.42,2023-06-08,CASH
45,4,SALE,1,392.25,392.25,2023-03-15,UPI
38,185,SALE,8,266.59,2132.72,2023-03-19,CARD
41,75,SALE,2,356.75,713.5,2023-05-27,CASH
40,147,SALE,5,242.92,1214.6,2023-04-10,CARD
40,125,SALE,6,105.73,634.38,2023-12-16,CASH
41,135,SALE,8,42.57,340.56,2023-10-07,CARD
16,64,SALE,1,113.22,113.22,2023-04-16,CARD
10,68,SALE,8,73.16,585.28,2023-05-16,CASH
12,42,SALE,2,518.84,1037.68,2023-12-01,CASH
4,133,SALE,1,89.29,89.29,2023-11-13,CASH
44,115,SALE,5,470.9,2354.5,2023-02-22,CASH
28,45,SALE,10,309.41,3094.1,2023-09-19,UPI
17,199,SALE,10,347.3,3473.0,2023-02-06,CASH
47,123,SALE,4,99.1,396.4,2023-07-05,UPI
2,190,SALE,4,271.89,1087.56,2023-03-28,CARD
1,93,SALE,5,179.56,897.8,2023-10-19,CARD
25,117,SALE,7,256.63,1796.41,2023-12-06,UPI
50,114,SALE,10,213.0,2130.0,2023-04-10,CARD
14,78,SALE,8,328.13,2625.04,2023-10-10,UPI
43,84,SALE,4,35.97,143.88,2023-05-01,CASH
46,105,SALE,2,264.8,529.6,2023-12-23,UPI
38,91,SALE,2,43.35,86.7,2023-07-24,CASH
35,5,SALE,5,74.02,370.1,2023-05-21,UPI
40,90,SALE,10,233.57,2335.7,2023-05-18,UPI
5,115,SALE,5,433.9,2169.5,2023-08-23,CARD
30,192,SALE,4,247.96,991.84,2023-04-15,CARD
19,67,SALE,6,335.24,2011.44,2023-11-27,CASH
38,68,SALE,4,72.37,289.48,2023-05-04,UPI
17,196,SALE,10,156.67,1566.7,2023-11-09,CARD
23,177,SALE,9,379.14,3412.26,2023-06-08,CASH
49,160,SALE,5,390.55,1952.75,2023-04-07,UPI
47,156,SALE,4,123.61,494.44,2023-12-11,CARD
35,61,SALE,1,358.06,358.06,2023-03-22,UPI
50,32,SALE,9,332.0,2988.0,2023-07-02,CASH
11,111,SALE,10,368.15,3681.5,2023-01-18,CASH
24,178,SALE,5,18.94,94.7,2023-05-17,CARD
49,135,SALE,9,47.87,430.83,2023-01-24,CASH
49,30,SALE,2,123.39,246.78,2023-02-25,UPI
47,177,SALE,5,364.28,1821.4,2023-09-25,CARD
44,88,SALE,6,68.34,410.04,2023-03-24,CARD
13,191,SALE,1,78.71,78.71,2023-02-11,CASH
11,195,SALE,9,164.38,1479.42,2023-04-22,CASH
43,158,SALE,9,238.0,2142.0,2023-04-08,CASH
26,119,SALE,9,287.29,2585.61,2023-05-25,CARD
22,161,SALE,5,214.16,1070.8,2023-08-10,CARD
4,151,SALE,7,334.15,2339.05,2023-12-07,CASH
46,1,SALE,8,93.5,748.0,2023-12-23,CASH
45,183,SALE,6,349.83,2098.98,2023-06-17,CARD
37,35,SALE,1,472.66,472.66,2023-10-10,UPI
29,24,SALE,6,491.63,2949.78,2023-12-02,CASH
30,64,SALE,8,132.42,1059.36,2023-07-10,UPI
19,182,SALE,2,357.43,714.86,2023-04-01,UPI
23,75,SALE,4,420.1,1680.4,2023-01-21,CARD
29,169,SALE,1,200.57,200.57,2023-06-19,UPI
20,134,SALE,10,406.72,4067.2,2023-03-06,UPI
11,5,SALE,7,66.16,463.12,2023-03-02,UPI
49,200,SALE,9,289.97,2609.73,2023-04-08,CARD
14,4,SALE,1,352.99,352.99,2023-06-03,CARD
7,78,SALE,10,321.95,3219.5,2023-06-12,UPI
18,113,SALE,2,331.07,662.14,2023-10-24,CASH
49,181,SALE,4,214.21,856.84,2023-12-09,UPI
43,188,SALE,9,238.79,2149.11,2023-10-05,CASH
33,181,SALE,5,217.72,1088.6,2023-01-19,CARD
46,117,SALE,4,228.87,915.48,2023-10-08,UPI
33,79,SALE,9,362.22,3259.98,2023-03-30,CARD
1,9,SALE,8,492.12,3936.96,2023-10-17,CASH
2,112,SALE,9,425.09,3825.81,2023-03-04,UPI
22,174,SALE,5,377.76,1888.8,2023-02-03,CARD
12,87,SALE,4,67.49,269.96,2023-05-07,CASH
1,169,SALE,3,201.16,603.48,2023-08-03,CARD
17,160,SALE,8,387.76,3102.08,2023-12-06,CARD
50,104,SALE,10,317.39,3173.9,2023-06-30,UPI
35,196,SALE,8,148.92,1191.36,2023-08-14,CARD
12,187,SALE,1,385.6,385.6,2023-04-09,CASH
19,7,SALE,9,272.51,2452.59,2023-05-21,UPI
17,89,SALE,5,188.88,944.4,2023-03-31,CARD
9,104,SALE,8,308.22,2465.76,2023-05-20,UPI
43,142,SALE,6,454.2,2725.2,2023-10-09,CASH
49,90,SALE,8,236.78,1894.24,2023-02-21,CASH
38,123,SALE,2,96.23,192.46,2023-12-14,UPI
36,197,SALE,5,376.16,1880.8,2023-11-21,CARD
42,58,SALE,3,143.69,431.07,2023-04-27,CARD
9,39,SALE,5,120.94,604.7,2023-07-03,CARD
32,109,SALE,3,115.61,346.83,2023-03-14,CASH
50,157,SALE,2,449.81,899.62,2023-07-29,CARD
40,54,SALE,9,433.6,3902.4,2023-02-02,CASH
6,134,SALE,2,433.25,866.5,2023-09-15,CASH
49,98,SALE,9,193.36,1740.24,2023-06-27,UPI
12,42,SALE,9,473.6,4262.4,2023-03-10,CASH
25,74,SALE,1,248.93,248.93,2023-07-22,CARD
43,177,SALE,2,351.57,703.14,2023-11-01,CASH
3,186,SALE,1,240.95,240.95,2023-02-03,CARD
33,199,SALE,4,334.5,1338.0,2023-05-29,CASH
8,184,SALE,2,452.75,905.5,2023-11-16,UPI
3,19,SALE,5,95.76,478.8,2023-10-07,CASH
47,65,SALE,10,138.66,1386.6,2023-08-18,UPI
39,7,SALE,9,255.38,2298.42,2023-07-01,CARD
49,108,SALE,10,332.94,3329.4,2023-12-25,UPI
15,98,SALE,8,188.93,1511.44,2023-05-04,CASH
34,19,SALE,2,109.46,218.92,2023-06-12,CARD
15,18,SALE,2,11.92,23.84,2023-12-27,CASH
42,48,SALE,6,174.46,1046.76,2023-01-10,CASH
35,55,SALE,1,222.8,222.8,2023-05-05,CARD
23,143,SALE,7,352.29,2466.03,2023-12-08,CASH
27,159,SALE,10,48.05,480.5,2023-10-19,CASH
39,112,SALE,1,432.9,432.9,2023-11-01,CASH
44,107,SALE,7,426.45,2985.15,2023-09-20,UPI
28,3,SALE,4,233.63,934.52,2023-03-21,CARD
27,44,SALE,6,188.81,1132.86,2023-07-30,UPI
43,133,SALE,5,86.59,432.95,2023-11-30,CASH
38,99,SALE,3,183.8,551.4,2023-01-22,CASH
20,29,SALE,1,198.68,198.68,2023-07-22,UPI
38,91,SALE,6,43.7,262.2,2023-03-12,CARD
33,13,SALE,10,164.09,1640.9,2023-06-06,CARD
34,66,SALE,8,180.16,1441.28,2023-04-13,CASH
2,35,SALE,1,479.38,479.38,2023-04-21,CASH
46,11,SALE,10,160.9,1609.0,2023-12-14,CARD
11,142,SALE,2,461.74,923.48,2023-01-03,CARD
23,141,SALE,9,315.42,2838.78,2023-02-15,UPI
28,198,SALE,9,277.26,2495.34,2023-11-10,CASH
23,46,SALE,5,241.15,1205.75,2023-05-04,UPI
24,109,SALE,2,104.17,208.34,2023-07-16,CASH
37,109,SALE,10,116.92,1169.2,2023-01-17,CASH
47,66,SALE,9,168.57,1517.13,2023-03-08,UPI
11,80,SALE,2,257.05,514.1,2023-10-15,CASH
44,61,SALE,9,356.23,3206.07,2023-08-16,UPI
49,74,SALE,4,222.03,888.12,2023-11-04,CASH
13,124,SALE,3,372.34,1117.02,2023-01-13,CASH
44,198,SALE,7,269.71,1887.97,2023-01-03,CARD
31,113,SALE,9,347.01,3123.09,2023-01-03,UPI
36,142,SALE,4,464.15,1856.6,2023-06-20,CARD
15,141,SALE,7,360.57,2523.99,2023-06-26,UPI
20,97,SALE,7,360.22,2521.54,2023-08-28,CARD
33,126,SALE,10,186.24,1862.4,2023-08-13,CASH
8,176,SALE,7,227.11,1589.77,2023-05-04,UPI
1,46,SALE,9,281.93,2537.37,2023-09-19,CASH
4,91,SALE,1,42.01,42.01,2023-06-09,CARD
6,48,SALE,6,164.57,987.42,2023-10-05,CASH
33,88,SALE,6,68.16,408.96,2023-04-11,CARD
22,9,SALE,9,530.18,4771.62,2023-06-04,CASH
22,87,SALE,6,68.59,411.54,2023-12-20,UPI
21,133,SALE,1,92.53,92.53,2023-11-07,CARD
46,72,SALE,7,142.99,1000.93,2023-09-04,CARD
35,137,SALE,1,469.63,469.63,2023-05-15,CASH
7,171,SALE,3,218.67,656.01,2023-07-07,CARD
11,5,SALE,7,71.94,503.58,2023-06-15,CARD
46,16,SALE,3,91.88,275.64,2023-08-19,CASH
37,128,SALE,4,175.84,703.36,2023-06-12,UPI
33,141,SALE,10,367.63,3676.3,2023-01-29,CARD
21,50,SALE,9,49.04,441.36,2023-07-30,UPI
1,13,SALE,8,138.62,1108.96,2023-09-01,CARD
24,179,SALE,5,99.45,497.25,2023-12-09,CASH
2,99,SALE,9,180.07,1620.63,2023-11-07,UPI
50,15,SALE,8,162.61,1300.88,2023-05-08,UPI
2,128,SALE,1,193.46,193.46,2023-02-06,CASH
4,116,SALE,6,423.73,2542.38,2023-08-03,CASH
31,65,SALE,5,134.35,671.75,2023-12-03,CASH
39,137,SALE,3,456.05,1368.15,2023-05-08,UPI
39,32,SALE,2,299.42,598.84,2023-10-04,CASH
27,114,SALE,8,225.77,1806.16,2023-06-24,UPI
33,4,SALE,1,369.95,369.95,2023-11-20,UPI
29,195,SALE,6,173.2,1039.2,2023-11-11,CASH
23,144,SALE,8,19.96,159.68,2023-03-01,CASH
29,146,SALE,1,527.95,527.95,2023-06-24,CARD
30,43,SALE,6,339.27,2035.62,2023-08-30,UPI
30,22,SALE,4,24.42,97.68,2023-11-02,CARD
35,15,SALE,10,168.43,1684.3,2023-08-12,CASH
7,184,SALE,1,471.47,471.47,2023-10-06,CARD
50,110,SALE,5,130.77,653.85,2023-06-23,CASH
27,51,SALE,7,220.93,1546.51,2023-09-02,CARD
12,174,SALE,1,359.35,359.35,2023-09-25,CARD
13,198,SALE,8,260.07,2080.56,2023-08-15,CARD
8,79,SALE,10,372.27,3722.7,2023-02-01,CASH
16,41,SALE,7,101.33,709.31,2023-10-16,CASH
13,161,SALE,7,177.36,1241.52,2023-12-09,CARD
10,35,SALE,10,473.51,4735.1,2023-02-09,CASH
25,107,SALE,8,500.0,4000.0,2023-11-24,CARD
13,77,SALE,2,238.1,476.2,2023-09-13,CARD
47,195,SALE,7,175.06,1225.42,2023-02-02,UPI
37,100,SALE,9,200.41,1803.69,2023-09-07,UPI
36,101,SALE,3,225.52,676.56,2023-10-14,CARD
2,36,SALE,2,350.27,700.54,2023-12-02,UPI
40,87,SALE,9,65.49,589.41,2023-05-18,UPI
21,178,SALE,6,17.64,105.84,2023-06-02,CARD
17,46,SALE,6,251.36,1508.16,2023-03-21,UPI
42,194,SALE,9,114.29,1028.61,2023-10-21,CARD
32,56,SALE,4,120.17,480.68,2023-03-19,UPI
19,144,SALE,6,17.54,105.24,2023-09-24,CARD
25,174,SALE,8,371.77,2974.16,2023-12-13,CASH
9,5,SALE,4,64.44,257.76,2023-10-18,CASH
30,6,SALE,9,168.17,1513.53,2023-11-26,CASH
41,26,SALE,5,32.69,163.45,2023-11-27,CASH
35,58,SALE,1,125.56,125.56,2023-01-28,CASH
48,11,SALE,1,143.23,143.23,2023-01-04,CASH
32,57,SALE,1,133.2,133.2,2023-04-09,UPI
18,91,SALE,8,40.1,320.8,2023-10-06,CARD
10,78,SALE,2,362.49,724.98,2023-01-13,CASH
20,155,SALE,4,440.42,1761.68,2023-11-24,UPI
44,12,SALE,3,364.0,1092.0,2023-02-07,CARD
13,153,SALE,3,192.35,577.05,2023-10-20,CARD
10,180,SALE,6,55.08,330.48,2023-09-14,UPI
45,172,SALE,5,458.64,2293.2,2023-04-09,UPI
5,41,SALE,1,90.19,90.19,2023-01-30,CASH
22,37,SALE,6,399.42,2396.52,2023-11-08,UPI
49,133,SALE,3,80.87,242.61,2023-10-30,CARD
34,133,SALE,4,88.36,353.44,2023-11-06,CASH
4,144,SALE,5,18.76,93.8,2023-07-09,CASH
22,97,SALE,2,336.6,673.2,2023-04-16,CARD
38,160,SALE,3,342.43,1027.29,2023-01-08,CASH
16,74,SALE,4,229.21,916.84,2023-01-24,CARD
45,117,SALE,9,244.4,2199.6,2023-06-29,CARD
4,76,SALE,1,198.34,198.34,2023-06-07,UPI
50,13,SALE,6,136.92,821.52,2023-12-23,CARD
49,62,SALE,1,322.33,322.33,2023-02-17,UPI
34,37,SALE,6,360.31,2161.86,2023-06-08,UPI
30,164,SALE,2,309.49,618.98,2023-11-07,CARD
26,172,SALE,3,427.36,1282.08,2023-03-06,CASH
46,4,SALE,9,366.96,3302.64,2023-08-08,CASH
28,196,SALE,5,156.49,782.45,2023-07-09,CASH
14,3,SALE,9,267.81,2410.29,2023-08-01,CASH
16,13,SALE,4,152.46,609.84,2023-01-06,CARD
5,96,SALE,10,273.29,2732.9,2023-09-16,CASH
43,52,SALE,2,171.5,343.0,2023-11-02,UPI
18,124,SALE,5,373.19,1865.95,2023-12-07,CARD
16,159,SALE,6,49.25,295.5,2023-08-13,CARD
41,55,SALE,6,219.98,1319.88,2023-02-01,CARD
1,94,SALE,3,201.51,604.53,2023-04-15,CASH
3,9,SALE,10,512.44,5124.4,2023-09-16,CASH
5,190,SALE,10,261.6,2616.0,2023-07-15,CASH
40,137,SALE,2,424.81,849.62,2023-05-26,UPI
45,124,SALE,7,316.86,2218.02,2023-02-15,CASH
25,73,SALE,9,309.39,2784.51,2023-05-08,UPI
17,61,SALE,1,381.63,381.63,2023-06-13,CASH
14,44,SALE,3,170.42,511.26,2023-12-03,CARD
8,96,SALE,4,261.98,1047.92,2023-01-18,CARD
9,180,SALE,6,61.03,366.18,2023-02-08,CASH
32,125,SALE,1,96.78,96.78,2023-12-04,CASH
35,159,SALE,2,47.35,94.7,2023-07-14,CARD
19,96,SALE,1,281.96,281.96,2023-06-24,CASH
46,184,SALE,4,418.37,1673.48,2023-09-25,UPI
43,15,SALE,1,165.95,165.95,2023-02-05,CARD
11,68,SALE,1,68.08,68.08,2023-11-26,CARD
12,188,SALE,3,225.71,677.13,2023-11-02,CASH
21,114,SALE,4,245.95,983.8,2023-02-22,CARD
39,71,SALE,10,438.15,4381.5,2023-01-20,CASH
14,13,SALE,3,157.96,473.88,2023-08-22,UPI
25,143,SALE,7,329.48,2306.36,2023-06-14,CASH
40,24,SALE,3,510.2,1530.6,2023-03-19,UPI
31,120,SALE,2,228.08,456.16,2023-04-12,CARD
3,153,SALE,5,209.6,1048.0,2023-07-07,CASH
11,101,SALE,2,241.12,482.24,2023-12-27,CASH
14,149,SALE,1,35.24,35.24,2023-05-19,UPI
19,12,SALE,7,388.82,2721.74,2023-01-20,CARD
5,77,SALE,4,232.06,928.24,2023-11-21,UPI
23,189,SALE,7,89.41,625.87,2023-07-21,UPI
7,88,SALE,8,63.65,509.2,2023-12-14,CARD
31,83,SALE,2,87.75,175.5,2023-10-19,UPI
4,45,SALE,10,354.53,3545.3,2023-11-10,CASH
14,13,SALE,7,149.22,1044.54,2023-11-08,UPI
41,69,SALE,1,187.38,187.38,2023-07-06,CASH
24,141,SALE,9,320.28,2882.52,2023-04-11,UPI
36,159,SALE,9,44.53,400.77,2023-06-17,UPI
33,177,SALE,4,357.04,1428.16,2023-12-15,UPI
29,103,SALE,1,136.69,136.69,2023-07-17,UPI
15,84,SALE,6,40.68,244.08,2023-07-07,CARD
16,99,SALE,7,186.28,1303.96,2023-12-22,CARD
3,9,SALE,2,543.71,1087.42,2023-05-22,CASH
